livraison_id,date_commande,entrepot,transporteur,distance_km,proba_a_l_heure,a_l_heure,date_livraison_prevue,retard_jours_(nombre),date_livraison_reelle,cout_km_(€),cout_transport_(€)
240,2025-01-14,Entrepot_C,Transporteur_X,628,0.77,True,2025-01-17,0,2025-01-17,1.4,879.0
241,2025-02-17,Entrepot_B,Transporteur_X,432,0.77,False,2025-02-19,2,2025-02-21,1.4,605.0
242,2025-01-22,Entrepot_B,Transporteur_Y,382,0.92,True,2025-01-24,0,2025-01-24,1.2,458.0
243,2025-05-30,Entrepot_A,Transporteur_Z,111,0.86,True,2025-05-31,0,2025-05-31,1.05,117.0
244,2025-12-25,Entrepot_A,Transporteur_Y,215,0.92,True,2025-12-27,0,2025-12-27,1.2,258.0
245,2025-03-31,Entrepot_B,Transporteur_X,317,0.77,True,2025-04-02,0,2025-04-02,1.4,444.0
246,2025-12-14,Entrepot_B,Transporteur_X,517,0.77,True,2025-12-17,0,2025-12-17,1.4,724.0
247,2025-08-14,Entrepot_C,Transporteur_X,499,0.77,True,2025-08-17,0,2025-08-17,1.4,699.0
248,2025-10-24,Entrepot_C,Transporteur_Z,458,0.86,True,2025-10-27,0,2025-10-27,1.05,481.0
249,2025-03-10,Entrepot_C,Transporteur_Z,638,0.86,True,2025-03-13,0,2025-03-13,1.05,670.0
250,2025-04-09,Entrepot_C,Transporteur_Z,130,0.86,True,2025-04-10,0,2025-04-10,1.05,136.0
251,2025-12-21,Entrepot_C,Transporteur_Z,138,0.86,False,2025-12-22,1,2025-12-23,1.05,145.0
252,2025-02-08,Entrepot_B,Transporteur_Z,645,0.86,True,2025-02-11,0,2025-02-11,1.05,677.0
253,2025-01-02,Entrepot_B,Transporteur_Y,535,0.92,True,2025-01-05,0,2025-01-05,1.2,642.0
254,2025-01-17,Entrepot_A,Transporteur_X,330,0.77,True,2025-01-19,0,2025-01-19,1.4,462.0
255,2025-05-09,Entrepot_C,Transporteur_Z,693,0.86,True,2025-05-12,0,2025-05-12,1.05,728.0
256,2025-08-02,Entrepot_C,Transporteur_X,607,0.77,True,2025-08-05,0,2025-08-05,1.4,850.0
257,2025-08-25,Entrepot_A,Transporteur_Z,90,0.86,True,2025-08-26,0,2025-08-26,1.05,94.0
258,2025-07-13,Entrepot_C,Transporteur_Z,798,0.86,True,2025-07-17,0,2025-07-17,1.05,838.0
259,2025-11-20,Entrepot_A,Transporteur_Y,740,0.92,True,2025-11-23,0,2025-11-23,1.2,888.0
260,2025-11-22,Entrepot_A,Transporteur_X,111,0.77,True,2025-11-23,0,2025-11-23,1.4,155.0
261,2025-07-21,Entrepot_C,Transporteur_X,790,0.77,False,2025-07-25,4,2025-07-29,1.4,1106.0
262,2025-04-27,Entrepot_B,Transporteur_Y,171,0.92,True,2025-04-29,0,2025-04-29,1.2,205.0
263,2025-11-11,Entrepot_A,Transporteur_Z,265,0.86,False,2025-11-13,3,2025-11-16,1.05,278.0
264,2025-04-08,Entrepot_A,Transporteur_Y,509,0.92,False,2025-04-11,4,2025-04-15,1.2,611.0
265,2025-12-13,Entrepot_C,Transporteur_Z,783,0.86,True,2025-12-17,0,2025-12-17,1.05,822.0
266,2025-03-29,Entrepot_A,Transporteur_Z,635,0.86,True,2025-04-01,0,2025-04-01,1.05,667.0
267,2025-08-30,Entrepot_C,Transporteur_X,781,0.77,True,2025-09-03,0,2025-09-03,1.4,1093.0
268,2025-02-26,Entrepot_A,Transporteur_X,799,0.77,True,2025-03-02,0,2025-03-02,1.4,1119.0
269,2025-08-21,Entrepot_B,Transporteur_Y,239,0.92,True,2025-08-23,0,2025-08-23,1.2,287.0
270,2025-04-20,Entrepot_B,Transporteur_Z,118,0.86,True,2025-04-21,0,2025-04-21,1.05,124.0
271,2025-06-20,Entrepot_C,Transporteur_Z,159,0.86,True,2025-06-22,0,2025-06-22,1.05,167.0
272,2025-07-25,Entrepot_C,Transporteur_Y,539,0.92,True,2025-07-28,0,2025-07-28,1.2,647.0
273,2025-04-01,Entrepot_C,Transporteur_X,354,0.77,True,2025-04-03,0,2025-04-03,1.4,496.0
274,2025-03-15,Entrepot_B,Transporteur_Y,346,0.92,False,2025-03-17,3,2025-03-20,1.2,415.0
275,2025-04-21,Entrepot_C,Transporteur_X,673,0.77,True,2025-04-24,0,2025-04-24,1.4,942.0
276,2025-03-19,Entrepot_A,Transporteur_Y,687,0.92,True,2025-03-22,0,2025-03-22,1.2,824.0
277,2025-05-09,Entrepot_C,Transporteur_Z,649,0.86,True,2025-05-12,0,2025-05-12,1.05,681.0
278,2025-10-11,Entrepot_B,Transporteur_Z,657,0.86,True,2025-10-14,0,2025-10-14,1.05,690.0
279,2025-05-26,Entrepot_A,Transporteur_Y,221,0.92,True,2025-05-28,0,2025-05-28,1.2,265.0
280,2025-09-04,Entrepot_A,Transporteur_X,651,0.77,True,2025-09-07,0,2025-09-07,1.4,911.0
281,2025-05-21,Entrepot_A,Transporteur_X,761,0.77,False,2025-05-25,4,2025-05-29,1.4,1065.0
282,2025-02-01,Entrepot_B,Transporteur_X,171,0.77,True,2025-02-03,0,2025-02-03,1.4,239.0
283,2025-04-23,Entrepot_C,Transporteur_Y,177,0.92,True,2025-04-25,0,2025-04-25,1.2,212.0
284,2025-04-21,Entrepot_B,Transporteur_Z,482,0.86,True,2025-04-24,0,2025-04-24,1.05,506.0
285,2025-07-23,Entrepot_C,Transporteur_Z,291,0.86,True,2025-07-25,0,2025-07-25,1.05,306.0
286,2025-10-10,Entrepot_B,Transporteur_X,458,0.77,True,2025-10-13,0,2025-10-13,1.4,641.0
287,2025-10-19,Entrepot_B,Transporteur_X,502,0.77,True,2025-10-22,0,2025-10-22,1.4,703.0
288,2025-03-18,Entrepot_A,Transporteur_Z,450,0.86,True,2025-03-20,0,2025-03-20,1.05,472.0
289,2025-04-12,Entrepot_A,Transporteur_Y,754,0.92,True,2025-04-16,0,2025-04-16,1.2,905.0
290,2025-12-28,Entrepot_A,Transporteur_Y,683,0.92,True,2025-12-31,0,2025-12-31,1.2,820.0
291,2025-06-09,Entrepot_A,Transporteur_Z,128,0.86,True,2025-06-10,0,2025-06-10,1.05,134.0
292,2025-12-24,Entrepot_C,Transporteur_Y,688,0.92,True,2025-12-27,0,2025-12-27,1.2,826.0
293,2025-09-13,Entrepot_A,Transporteur_Y,649,0.92,True,2025-09-16,0,2025-09-16,1.2,779.0
294,2025-03-24,Entrepot_C,Transporteur_Z,652,0.86,True,2025-03-27,0,2025-03-27,1.05,685.0
295,2025-02-09,Entrepot_B,Transporteur_Y,463,0.92,False,2025-02-12,2,2025-02-14,1.2,556.0
296,2025-01-22,Entrepot_C,Transporteur_Z,216,0.86,False,2025-01-24,1,2025-01-25,1.05,227.0
297,2025-11-23,Entrepot_A,Transporteur_Z,785,0.86,True,2025-11-27,0,2025-11-27,1.05,824.0
298,2025-05-30,Entrepot_A,Transporteur_Z,455,0.86,True,2025-06-02,0,2025-06-02,1.05,478.0
299,2025-10-27,Entrepot_B,Transporteur_X,77,0.77,True,2025-10-28,0,2025-10-28,1.4,108.0
300,2025-01-25,Entrepot_B,Transporteur_X,689,0.77,True,2025-01-28,0,2025-01-28,1.4,965.0
301,2025-09-01,Entrepot_C,Transporteur_Y,225,0.92,True,2025-09-03,0,2025-09-03,1.2,270.0
302,2025-08-26,Entrepot_A,Transporteur_X,460,0.77,True,2025-08-29,0,2025-08-29,1.4,644.0
303,2025-08-20,Entrepot_C,Transporteur_Y,636,0.92,True,2025-08-23,0,2025-08-23,1.2,763.0
304,2025-04-17,Entrepot_C,Transporteur_X,513,0.77,True,2025-04-20,0,2025-04-20,1.4,718.0
305,2025-04-08,Entrepot_A,Transporteur_Y,610,0.92,True,2025-04-11,0,2025-04-11,1.2,732.0
306,2025-06-10,Entrepot_B,Transporteur_Z,159,0.86,True,2025-06-12,0,2025-06-12,1.05,167.0
307,2025-02-01,Entrepot_B,Transporteur_X,137,0.77,True,2025-02-02,0,2025-02-02,1.4,192.0
308,2025-05-31,Entrepot_A,Transporteur_Z,595,0.86,True,2025-06-03,0,2025-06-03,1.05,625.0
309,2025-07-07,Entrepot_A,Transporteur_X,291,0.77,True,2025-07-09,0,2025-07-09,1.4,407.0
310,2025-02-24,Entrepot_A,Transporteur_X,737,0.77,True,2025-02-27,0,2025-02-27,1.4,1032.0
311,2025-05-11,Entrepot_C,Transporteur_X,575,0.77,True,2025-05-14,0,2025-05-14,1.4,805.0
312,2025-09-18,Entrepot_A,Transporteur_X,347,0.77,True,2025-09-20,0,2025-09-20,1.4,486.0
313,2025-11-21,Entrepot_C,Transporteur_X,372,0.77,True,2025-11-23,0,2025-11-23,1.4,521.0
314,2025-01-20,Entrepot_B,Transporteur_Y,112,0.92,True,2025-01-21,0,2025-01-21,1.2,134.0
315,2025-03-09,Entrepot_C,Transporteur_X,218,0.77,False,2025-03-11,2,2025-03-13,1.4,305.0
316,2025-11-08,Entrepot_A,Transporteur_X,392,0.77,False,2025-11-10,2,2025-11-12,1.4,549.0
317,2025-10-31,Entrepot_A,Transporteur_X,208,0.77,True,2025-11-02,0,2025-11-02,1.4,291.0
318,2025-01-13,Entrepot_C,Transporteur_X,67,0.77,False,2025-01-14,2,2025-01-16,1.4,94.0
319,2025-10-19,Entrepot_B,Transporteur_X,328,0.77,False,2025-10-21,3,2025-10-24,1.4,459.0
320,2025-09-18,Entrepot_A,Transporteur_X,698,0.77,True,2025-09-21,0,2025-09-21,1.4,977.0
321,2025-11-08,Entrepot_C,Transporteur_Z,667,0.86,True,2025-11-11,0,2025-11-11,1.05,700.0
322,2025-10-04,Entrepot_B,Transporteur_Y,287,0.92,True,2025-10-06,0,2025-10-06,1.2,344.0
323,2025-11-27,Entrepot_A,Transporteur_Z,415,0.86,True,2025-11-29,0,2025-11-29,1.05,436.0
324,2025-02-22,Entrepot_B,Transporteur_X,748,0.77,True,2025-02-25,0,2025-02-25,1.4,1047.0
325,2025-08-01,Entrepot_A,Transporteur_Z,195,0.86,True,2025-08-03,0,2025-08-03,1.05,205.0
326,2025-09-09,Entrepot_B,Transporteur_Z,439,0.86,False,2025-09-11,2,2025-09-13,1.05,461.0
327,2025-05-28,Entrepot_C,Transporteur_X,722,0.77,True,2025-05-31,0,2025-05-31,1.4,1011.0
328,2025-02-08,Entrepot_C,Transporteur_X,354,0.77,True,2025-02-10,0,2025-02-10,1.4,496.0
329,2025-03-08,Entrepot_C,Transporteur_X,575,0.77,True,2025-03-11,0,2025-03-11,1.4,805.0
330,2025-02-09,Entrepot_B,Transporteur_X,90,0.77,True,2025-02-10,0,2025-02-10,1.4,126.0
331,2025-04-03,Entrepot_A,Transporteur_Y,787,0.92,True,2025-04-07,0,2025-04-07,1.2,944.0
332,2025-09-06,Entrepot_B,Transporteur_X,466,0.77,True,2025-09-09,0,2025-09-09,1.4,652.0
333,2025-04-06,Entrepot_C,Transporteur_X,445,0.77,False,2025-04-08,3,2025-04-11,1.4,623.0
334,2025-11-18,Entrepot_B,Transporteur_Y,773,0.92,False,2025-11-22,1,2025-11-23,1.2,928.0
335,2025-09-23,Entrepot_A,Transporteur_X,789,0.77,True,2025-09-27,0,2025-09-27,1.4,1105.0
336,2025-03-21,Entrepot_A,Transporteur_Z,598,0.86,True,2025-03-24,0,2025-03-24,1.05,628.0
337,2025-12-30,Entrepot_B,Transporteur_Y,458,0.92,True,2026-01-02,0,2026-01-02,1.2,550.0
338,2025-07-04,Entrepot_C,Transporteur_Y,626,0.92,True,2025-07-07,0,2025-07-07,1.2,751.0
339,2025-02-28,Entrepot_C,Transporteur_Y,671,0.92,True,2025-03-03,0,2025-03-03,1.2,805.0
340,2025-12-18,Entrepot_C,Transporteur_Z,62,0.86,True,2025-12-19,0,2025-12-19,1.05,65.0
341,2025-05-04,Entrepot_A,Transporteur_Z,524,0.86,True,2025-05-07,0,2025-05-07,1.05,550.0
342,2025-10-31,Entrepot_B,Transporteur_Z,575,0.86,False,2025-11-03,4,2025-11-07,1.05,604.0
343,2025-10-20,Entrepot_C,Transporteur_Z,714,0.86,True,2025-10-23,0,2025-10-23,1.05,750.0
344,2025-06-09,Entrepot_B,Transporteur_X,99,0.77,True,2025-06-10,0,2025-06-10,1.4,139.0
345,2025-01-24,Entrepot_C,Transporteur_X,636,0.77,False,2025-01-27,1,2025-01-28,1.4,890.0
346,2025-01-12,Entrepot_B,Transporteur_Z,696,0.86,True,2025-01-15,0,2025-01-15,1.05,731.0
347,2025-09-29,Entrepot_C,Transporteur_Y,575,0.92,True,2025-10-02,0,2025-10-02,1.2,690.0
348,2025-03-11,Entrepot_A,Transporteur_Z,179,0.86,True,2025-03-13,0,2025-03-13,1.05,188.0
349,2025-11-05,Entrepot_B,Transporteur_Y,597,0.92,True,2025-11-08,0,2025-11-08,1.2,716.0
350,2025-10-25,Entrepot_C,Transporteur_Z,733,0.86,True,2025-10-28,0,2025-10-28,1.05,770.0
351,2025-06-29,Entrepot_B,Transporteur_X,379,0.77,True,2025-07-01,0,2025-07-01,1.4,531.0
352,2025-11-07,Entrepot_A,Transporteur_X,200,0.77,True,2025-11-09,0,2025-11-09,1.4,280.0
353,2025-08-23,Entrepot_B,Transporteur_Z,82,0.86,True,2025-08-24,0,2025-08-24,1.05,86.0
354,2025-12-31,Entrepot_C,Transporteur_Z,220,0.86,True,2026-01-02,0,2026-01-02,1.05,231.0
355,2025-10-10,Entrepot_A,Transporteur_Y,215,0.92,True,2025-10-12,0,2025-10-12,1.2,258.0
356,2025-07-04,Entrepot_C,Transporteur_X,443,0.77,True,2025-07-06,0,2025-07-06,1.4,620.0
357,2025-05-01,Entrepot_B,Transporteur_Z,325,0.86,True,2025-05-03,0,2025-05-03,1.05,341.0
358,2025-06-14,Entrepot_B,Transporteur_Z,269,0.86,True,2025-06-16,0,2025-06-16,1.05,282.0
359,2025-08-25,Entrepot_C,Transporteur_X,124,0.77,True,2025-08-26,0,2025-08-26,1.4,174.0
360,2025-08-27,Entrepot_B,Transporteur_Y,680,0.92,True,2025-08-30,0,2025-08-30,1.2,816.0
361,2025-09-18,Entrepot_B,Transporteur_Y,97,0.92,True,2025-09-19,0,2025-09-19,1.2,116.0
362,2025-10-21,Entrepot_A,Transporteur_X,724,0.77,True,2025-10-24,0,2025-10-24,1.4,1014.0
363,2025-07-31,Entrepot_C,Transporteur_Y,250,0.92,True,2025-08-02,0,2025-08-02,1.2,300.0
364,2025-02-15,Entrepot_A,Transporteur_X,600,0.77,False,2025-02-18,1,2025-02-19,1.4,840.0
365,2025-05-02,Entrepot_C,Transporteur_Z,285,0.86,True,2025-05-04,0,2025-05-04,1.05,299.0
366,2025-01-25,Entrepot_A,Transporteur_X,577,0.77,False,2025-01-28,3,2025-01-31,1.4,808.0
367,2025-02-03,Entrepot_B,Transporteur_Z,139,0.86,True,2025-02-04,0,2025-02-04,1.05,146.0
368,2025-06-06,Entrepot_C,Transporteur_Z,696,0.86,False,2025-06-09,3,2025-06-12,1.05,731.0
369,2025-05-02,Entrepot_A,Transporteur_Y,327,0.92,True,2025-05-04,0,2025-05-04,1.2,392.0
370,2025-12-08,Entrepot_C,Transporteur_Z,204,0.86,False,2025-12-10,3,2025-12-13,1.05,214.0
371,2025-04-07,Entrepot_B,Transporteur_Z,702,0.86,True,2025-04-10,0,2025-04-10,1.05,737.0
372,2025-06-07,Entrepot_A,Transporteur_X,134,0.77,True,2025-06-08,0,2025-06-08,1.4,188.0
373,2025-03-10,Entrepot_A,Transporteur_Z,705,0.86,True,2025-03-13,0,2025-03-13,1.05,740.0
374,2025-10-21,Entrepot_A,Transporteur_Y,772,0.92,True,2025-10-25,0,2025-10-25,1.2,926.0
375,2025-02-12,Entrepot_A,Transporteur_X,599,0.77,True,2025-02-15,0,2025-02-15,1.4,839.0
376,2025-03-27,Entrepot_B,Transporteur_Z,302,0.86,False,2025-03-29,2,2025-03-31,1.05,317.0
377,2025-01-09,Entrepot_A,Transporteur_Z,329,0.86,True,2025-01-11,0,2025-01-11,1.05,345.0
378,2025-07-06,Entrepot_A,Transporteur_X,329,0.77,False,2025-07-08,1,2025-07-09,1.4,461.0
379,2025-08-16,Entrepot_A,Transporteur_Y,509,0.92,True,2025-08-19,0,2025-08-19,1.2,611.0
380,2025-12-04,Entrepot_A,Transporteur_Y,555,0.92,True,2025-12-07,0,2025-12-07,1.2,666.0
381,2025-05-08,Entrepot_A,Transporteur_Z,455,0.86,True,2025-05-11,0,2025-05-11,1.05,478.0
382,2025-10-07,Entrepot_B,Transporteur_Z,468,0.86,True,2025-10-10,0,2025-10-10,1.05,491.0
383,2025-08-14,Entrepot_B,Transporteur_X,688,0.77,True,2025-08-17,0,2025-08-17,1.4,963.0
384,2025-08-12,Entrepot_A,Transporteur_Y,778,0.92,True,2025-08-16,0,2025-08-16,1.2,934.0
385,2025-10-06,Entrepot_C,Transporteur_X,348,0.77,True,2025-10-08,0,2025-10-08,1.4,487.0
386,2025-03-03,Entrepot_A,Transporteur_X,577,0.77,True,2025-03-06,0,2025-03-06,1.4,808.0
387,2025-03-05,Entrepot_A,Transporteur_Y,259,0.92,True,2025-03-07,0,2025-03-07,1.2,311.0
388,2025-02-15,Entrepot_B,Transporteur_Y,243,0.92,True,2025-02-17,0,2025-02-17,1.2,292.0
389,2025-11-30,Entrepot_B,Transporteur_Z,600,0.86,True,2025-12-03,0,2025-12-03,1.05,630.0
390,2025-01-20,Entrepot_B,Transporteur_Z,800,0.86,True,2025-01-24,0,2025-01-24,1.05,840.0
391,2025-03-22,Entrepot_A,Transporteur_Z,611,0.86,True,2025-03-25,0,2025-03-25,1.05,642.0
392,2025-11-19,Entrepot_C,Transporteur_Z,692,0.86,True,2025-11-22,0,2025-11-22,1.05,727.0
393,2025-04-03,Entrepot_B,Transporteur_Z,124,0.86,True,2025-04-04,0,2025-04-04,1.05,130.0
394,2025-05-14,Entrepot_A,Transporteur_Y,714,0.92,True,2025-05-17,0,2025-05-17,1.2,857.0
395,2025-09-08,Entrepot_C,Transporteur_X,218,0.77,True,2025-09-10,0,2025-09-10,1.4,305.0
396,2025-04-20,Entrepot_B,Transporteur_Z,405,0.86,True,2025-04-22,0,2025-04-22,1.05,425.0
397,2025-03-02,Entrepot_B,Transporteur_Y,642,0.92,True,2025-03-05,0,2025-03-05,1.2,770.0
398,2025-05-01,Entrepot_A,Transporteur_Y,365,0.92,False,2025-05-03,2,2025-05-05,1.2,438.0
399,2025-09-28,Entrepot_B,Transporteur_Z,443,0.86,False,2025-09-30,2,2025-10-02,1.05,465.0
400,2025-11-11,Entrepot_A,Transporteur_Y,91,0.92,True,2025-11-12,0,2025-11-12,1.2,109.0
401,2025-05-11,Entrepot_C,Transporteur_Y,562,0.92,True,2025-05-14,0,2025-05-14,1.2,674.0
402,2025-12-02,Entrepot_A,Transporteur_Z,501,0.86,True,2025-12-05,0,2025-12-05,1.05,526.0
403,2025-06-25,Entrepot_A,Transporteur_Y,217,0.92,True,2025-06-27,0,2025-06-27,1.2,260.0
404,2025-07-02,Entrepot_C,Transporteur_X,493,0.77,True,2025-07-05,0,2025-07-05,1.4,690.0
405,2025-02-15,Entrepot_C,Transporteur_Z,345,0.86,True,2025-02-17,0,2025-02-17,1.05,362.0
406,2025-02-26,Entrepot_C,Transporteur_Y,253,0.92,True,2025-02-28,0,2025-02-28,1.2,304.0
407,2025-03-31,Entrepot_A,Transporteur_X,788,0.77,True,2025-04-04,0,2025-04-04,1.4,1103.0
408,2025-10-08,Entrepot_B,Transporteur_Y,215,0.92,False,2025-10-10,1,2025-10-11,1.2,258.0
409,2025-02-17,Entrepot_C,Transporteur_X,645,0.77,True,2025-02-20,0,2025-02-20,1.4,903.0
410,2025-04-08,Entrepot_A,Transporteur_X,713,0.77,True,2025-04-11,0,2025-04-11,1.4,998.0
411,2025-03-14,Entrepot_A,Transporteur_X,66,0.77,True,2025-03-15,0,2025-03-15,1.4,92.0
412,2025-06-29,Entrepot_A,Transporteur_Y,396,0.92,True,2025-07-01,0,2025-07-01,1.2,475.0
413,2025-01-29,Entrepot_A,Transporteur_X,771,0.77,True,2025-02-02,0,2025-02-02,1.4,1079.0
414,2025-08-09,Entrepot_C,Transporteur_X,535,0.77,True,2025-08-12,0,2025-08-12,1.4,749.0
415,2025-04-02,Entrepot_C,Transporteur_X,561,0.77,True,2025-04-05,0,2025-04-05,1.4,785.0
416,2025-05-11,Entrepot_B,Transporteur_Y,276,0.92,False,2025-05-13,3,2025-05-16,1.2,331.0
417,2025-07-20,Entrepot_C,Transporteur_Z,326,0.86,True,2025-07-22,0,2025-07-22,1.05,342.0
418,2025-06-09,Entrepot_C,Transporteur_Y,687,0.92,True,2025-06-12,0,2025-06-12,1.2,824.0
419,2025-12-07,Entrepot_C,Transporteur_X,189,0.77,False,2025-12-09,1,2025-12-10,1.4,265.0
420,2025-09-07,Entrepot_B,Transporteur_Y,306,0.92,True,2025-09-09,0,2025-09-09,1.2,367.0
421,2025-08-30,Entrepot_C,Transporteur_Y,191,0.92,True,2025-09-01,0,2025-09-01,1.2,229.0
422,2025-05-29,Entrepot_A,Transporteur_X,391,0.77,True,2025-05-31,0,2025-05-31,1.4,547.0
423,2025-05-20,Entrepot_C,Transporteur_Z,336,0.86,True,2025-05-22,0,2025-05-22,1.05,353.0
424,2025-07-06,Entrepot_C,Transporteur_Z,275,0.86,True,2025-07-08,0,2025-07-08,1.05,289.0
425,2025-08-28,Entrepot_C,Transporteur_X,219,0.77,True,2025-08-30,0,2025-08-30,1.4,307.0
426,2025-12-22,Entrepot_A,Transporteur_Y,432,0.92,True,2025-12-24,0,2025-12-24,1.2,518.0
427,2025-04-04,Entrepot_B,Transporteur_Z,639,0.86,True,2025-04-07,0,2025-04-07,1.05,671.0
428,2025-04-06,Entrepot_C,Transporteur_X,547,0.77,True,2025-04-09,0,2025-04-09,1.4,766.0
429,2025-05-01,Entrepot_A,Transporteur_Y,78,0.92,True,2025-05-02,0,2025-05-02,1.2,94.0
430,2025-07-18,Entrepot_A,Transporteur_Z,456,0.86,True,2025-07-21,0,2025-07-21,1.05,479.0
431,2025-08-09,Entrepot_C,Transporteur_X,279,0.77,False,2025-08-11,2,2025-08-13,1.4,391.0
432,2025-08-24,Entrepot_C,Transporteur_Y,442,0.92,True,2025-08-26,0,2025-08-26,1.2,530.0
433,2025-11-10,Entrepot_B,Transporteur_Z,721,0.86,True,2025-11-13,0,2025-11-13,1.05,757.0
434,2025-11-16,Entrepot_C,Transporteur_X,389,0.77,False,2025-11-18,3,2025-11-21,1.4,545.0
435,2025-10-04,Entrepot_C,Transporteur_Z,695,0.86,True,2025-10-07,0,2025-10-07,1.05,730.0
436,2025-02-09,Entrepot_A,Transporteur_Z,786,0.86,True,2025-02-13,0,2025-02-13,1.05,825.0
437,2025-02-21,Entrepot_A,Transporteur_X,364,0.77,False,2025-02-23,3,2025-02-26,1.4,510.0
438,2025-04-05,Entrepot_C,Transporteur_Z,260,0.86,False,2025-04-07,1,2025-04-08,1.05,273.0
439,2025-06-23,Entrepot_A,Transporteur_Z,148,0.86,True,2025-06-24,0,2025-06-24,1.05,155.0
440,2025-03-17,Entrepot_C,Transporteur_X,210,0.77,False,2025-03-19,3,2025-03-22,1.4,294.0
441,2025-09-08,Entrepot_C,Transporteur_X,394,0.77,True,2025-09-10,0,2025-09-10,1.4,552.0
442,2025-11-09,Entrepot_A,Transporteur_Y,323,0.92,True,2025-11-11,0,2025-11-11,1.2,388.0
443,2025-02-04,Entrepot_A,Transporteur_Z,183,0.86,True,2025-02-06,0,2025-02-06,1.05,192.0
444,2025-04-19,Entrepot_C,Transporteur_X,392,0.77,True,2025-04-21,0,2025-04-21,1.4,549.0
445,2025-04-28,Entrepot_B,Transporteur_X,462,0.77,True,2025-05-01,0,2025-05-01,1.4,647.0
446,2025-11-15,Entrepot_C,Transporteur_Y,86,0.92,True,2025-11-16,0,2025-11-16,1.2,103.0
447,2025-08-04,Entrepot_A,Transporteur_X,473,0.77,True,2025-08-07,0,2025-08-07,1.4,662.0
448,2025-03-15,Entrepot_C,Transporteur_Y,594,0.92,True,2025-03-18,0,2025-03-18,1.2,713.0
449,2025-08-29,Entrepot_C,Transporteur_X,586,0.77,True,2025-09-01,0,2025-09-01,1.4,820.0
450,2025-03-01,Entrepot_C,Transporteur_X,554,0.77,True,2025-03-04,0,2025-03-04,1.4,776.0
451,2025-04-19,Entrepot_B,Transporteur_Z,785,0.86,True,2025-04-23,0,2025-04-23,1.05,824.0
452,2025-09-19,Entrepot_C,Transporteur_Y,248,0.92,True,2025-09-21,0,2025-09-21,1.2,298.0
453,2025-01-06,Entrepot_A,Transporteur_Z,291,0.86,True,2025-01-08,0,2025-01-08,1.05,306.0
454,2025-08-01,Entrepot_C,Transporteur_X,374,0.77,True,2025-08-03,0,2025-08-03,1.4,524.0
455,2025-08-17,Entrepot_C,Transporteur_Y,434,0.92,True,2025-08-19,0,2025-08-19,1.2,521.0
456,2025-12-06,Entrepot_B,Transporteur_X,507,0.77,True,2025-12-09,0,2025-12-09,1.4,710.0
457,2025-05-29,Entrepot_C,Transporteur_Z,710,0.86,True,2025-06-01,0,2025-06-01,1.05,746.0
458,2025-09-19,Entrepot_A,Transporteur_Z,415,0.86,True,2025-09-21,0,2025-09-21,1.05,436.0
459,2025-02-13,Entrepot_C,Transporteur_Y,181,0.92,True,2025-02-15,0,2025-02-15,1.2,217.0
460,2025-04-06,Entrepot_A,Transporteur_Y,714,0.92,True,2025-04-09,0,2025-04-09,1.2,857.0
461,2025-09-10,Entrepot_A,Transporteur_Y,300,0.92,True,2025-09-12,0,2025-09-12,1.2,360.0
462,2025-04-07,Entrepot_C,Transporteur_Z,740,0.86,True,2025-04-10,0,2025-04-10,1.05,777.0
463,2025-07-25,Entrepot_A,Transporteur_Y,797,0.92,True,2025-07-29,0,2025-07-29,1.2,956.0
464,2025-02-05,Entrepot_B,Transporteur_X,782,0.77,False,2025-02-09,4,2025-02-13,1.4,1095.0
465,2025-08-05,Entrepot_C,Transporteur_Y,189,0.92,True,2025-08-07,0,2025-08-07,1.2,227.0
466,2025-10-10,Entrepot_A,Transporteur_Y,551,0.92,True,2025-10-13,0,2025-10-13,1.2,661.0
467,2025-10-04,Entrepot_B,Transporteur_Y,777,0.92,True,2025-10-08,0,2025-10-08,1.2,932.0
468,2025-03-15,Entrepot_A,Transporteur_Z,310,0.86,True,2025-03-17,0,2025-03-17,1.05,326.0
469,2025-04-15,Entrepot_B,Transporteur_Z,54,0.86,True,2025-04-16,0,2025-04-16,1.05,57.0
470,2025-09-07,Entrepot_C,Transporteur_Y,400,0.92,True,2025-09-09,0,2025-09-09,1.2,480.0
471,2025-08-21,Entrepot_C,Transporteur_Y,556,0.92,True,2025-08-24,0,2025-08-24,1.2,667.0
472,2025-08-24,Entrepot_A,Transporteur_Z,335,0.86,True,2025-08-26,0,2025-08-26,1.05,352.0
473,2025-06-01,Entrepot_C,Transporteur_Y,68,0.92,True,2025-06-02,0,2025-06-02,1.2,82.0
474,2025-02-25,Entrepot_B,Transporteur_Y,158,0.92,True,2025-02-27,0,2025-02-27,1.2,190.0
475,2025-01-29,Entrepot_A,Transporteur_Y,230,0.92,True,2025-01-31,0,2025-01-31,1.2,276.0
476,2025-02-14,Entrepot_B,Transporteur_Y,416,0.92,False,2025-02-16,3,2025-02-19,1.2,499.0
477,2025-09-14,Entrepot_C,Transporteur_X,496,0.77,False,2025-09-17,3,2025-09-20,1.4,694.0
478,2025-12-07,Entrepot_B,Transporteur_Z,363,0.86,True,2025-12-09,0,2025-12-09,1.05,381.0
479,2025-06-28,Entrepot_A,Transporteur_Y,353,0.92,True,2025-06-30,0,2025-06-30,1.2,424.0
480,2025-08-29,Entrepot_B,Transporteur_Z,358,0.86,True,2025-08-31,0,2025-08-31,1.05,376.0
